"날짜","종가","시가","고가","저가","거래량","변동 %"
"1986- 09- 12","346.78","346.78","353.24","346.32","","-1.86%"
"1986- 09- 11","353.34","353.34","366.75","353.30","","-3.67%"
"1986- 09- 10","366.81","366.81","369.54","366.60","","-0.74%"
"1986- 09- 09","369.55","369.55","372.71","369.26","","-0.66%"
"1986- 09- 08","372.01","372.01","378.40","371.74","","-1.68%"
"1986- 09- 05","378.36","378.36","381.54","378.20","","-0.70%"
"1986- 09- 04","381.03","381.03","381.06","378.86","","0.57%"
"1986- 09- 03","378.88","378.88","380.17","378.21","","-0.33%"
"1986- 09- 02","380.14","380.14","383.99","379.97","","-0.71%"
"1986- 08- 29","382.86","382.86","383.22","382.29","","0.12%"
"1986- 08- 28","382.40","382.40","382.47","381.34","","0.19%"
"1986- 08- 27","381.69","381.69","381.72","380.48","","0.31%"
"1986- 08- 26","380.50","380.50","380.50","379.14","","0.33%"
"1986- 08- 25","379.26","379.26","381.59","379.16","","-0.59%"
"1986- 08- 22","381.52","381.52","381.68","380.62","","0.10%"
"1986- 08- 21","381.15","381.15","382.25","380.79","","0.06%"
"1986- 08- 20","380.93","380.93","381.01","378.78","","0.56%"
"1986- 08- 19","378.82","378.82","379.43","378.32","","-0.12%"
"1986- 08- 18","379.27","379.27","380.52","378.71","","-0.24%"
"1986- 08- 15","380.18","380.18","380.25","379.38","","0.17%"
"1986- 08- 14","379.52","379.52","379.53","376.93","","0.69%"
"1986- 08- 13","376.92","376.92","377.08","373.30","","0.97%"
"1986- 08- 12","373.29","373.29","373.37","369.94","","0.91%"
"1986- 08- 11","369.94","369.94","370.01","365.88","","1.11%"
"1986- 08- 08","365.87","365.87","366.39","365.05","","0.22%"
"1986- 08- 07","365.05","365.05","365.62","364.36","","0.09%"
"1986- 08- 06","364.73","364.73","366.95","364.38","","-0.55%"
"1986- 08- 05","366.75","366.75","367.58","366.55","","0.02%"
"1986- 08- 04","366.66","366.66","370.62","365.67","","-1.08%"
"1986- 08- 01","370.66","370.66","372.70","370.60","","-0.19%"
"1986- 07- 31","371.37","371.37","371.64","370.81","","0.15%"
"1986- 07- 30","370.83","370.83","372.12","369.11","","-0.32%"
"1986- 07- 29","372.03","372.03","374.84","371.86","","-0.73%"
"1986- 07- 28","374.78","374.78","380.11","374.64","","-1.33%"
"1986- 07- 25","379.83","379.83","379.87","378.72","","0.29%"
"1986- 07- 24","378.74","378.74","380.66","378.68","","-0.29%"
"1986- 07- 23","379.85","379.85","380.52","379.68","","-0.01%"
"1986- 07- 22","379.87","379.87","380.43","379.06","","0.11%"
"1986- 07- 21","379.46","379.46","381.17","379.30","","-0.42%"
"1986- 07- 18","381.07","381.07","381.76","379.61","","-0.14%"
"1986- 07- 17","381.59","381.59","381.65","379.73","","0.49%"
"1986- 07- 16","379.73","379.73","380.83","378.69","","0.27%"
"1986- 07- 15","378.70","378.70","384.76","378.16","","-1.59%"
"1986- 07- 14","384.80","384.80","391.59","384.56","","-1.72%"
"1986- 07- 11","391.55","391.55","392.87","391.33","","-0.12%"
"1986- 07- 10","392.03","392.03","394.72","390.99","","-0.35%"
"1986- 07- 09","393.39","393.39","393.50","390.63","","0.70%"
"1986- 07- 08","390.65","390.65","400.86","389.80","","-2.57%"
"1986- 07- 07","400.96","400.96","411.33","400.86","","-2.48%"
"1986- 07- 03","411.16","411.16","411.20","409.49","","0.41%"
"1986- 07- 02","409.48","409.48","409.58","407.62","","0.46%"
"1986- 07- 01","407.61","407.61","407.78","405.52","","0.52%"
"1986- 06- 30","405.51","405.51","405.51","403.52","","0.49%"
"1986- 06- 27","403.53","403.53","403.63","402.87","","0.18%"
"1986- 06- 26","402.81","402.81","402.90","402.02","","0.15%"
"1986- 06- 25","402.22","402.22","402.63","399.57","","0.83%"
"1986- 06- 24","398.92","398.92","399.04","396.80","","0.53%"
"1986- 06- 23","396.83","396.83","397.53","396.54","","-0.01%"
"1986- 06- 20","396.88","396.88","396.95","395.86","","0.12%"
"1986- 06- 19","396.40","396.40","396.97","395.19","","0.29%"
"1986- 06- 18","395.24","395.24","396.41","393.86","","-0.26%"
"1986- 06- 17","396.28","396.28","399.40","396.19","","-0.57%"
"1986- 06- 16","398.54","398.54","400.46","398.23","","-0.26%"
"1986- 06- 13","399.59","399.59","399.65","396.55","","0.77%"
"1986- 06- 12","396.53","396.53","396.85","395.48","","0.28%"
"1986- 06- 11","395.44","395.44","395.50","392.83","","0.66%"
"1986- 06- 10","392.83","392.83","394.75","391.75","","-0.48%"
"1986- 06- 09","394.73","394.73","400.38","394.57","","-1.38%"
"1986- 06- 06","400.25","400.25","400.78","400.01","","0.05%"
"1986- 06- 05","400.03","400.03","400.04","399.07","","0.25%"
"1986- 06- 04","399.05","399.05","400.77","398.47","","-0.11%"
"1986- 06- 03","399.48","399.48","399.49","398.27","","0.03%"
"1986- 06- 02","399.35","399.35","401.29","399.26","","-0.20%"
"1986- 05- 30","400.16","400.16","400.39","397.98","","0.55%"
"1986- 05- 29","397.97","397.97","398.11","396.38","","0.20%"
"1986- 05- 28","397.16","397.16","397.19","395.01","","0.57%"
"1986- 05- 27","394.89","394.89","394.92","391.89","","0.76%"
"1986- 05- 23","391.91","391.91","391.95","389.62","","0.59%"
"1986- 05- 22","389.62","389.62","389.67","385.96","","0.92%"
"1986- 05- 21","386.05","386.05","386.70","385.24","","0.20%"
"1986- 05- 20","385.28","385.28","385.28","383.21","","0.40%"
"1986- 05- 19","383.74","383.74","385.04","383.61","","-0.24%"
"1986- 05- 16","384.67","384.67","386.10","384.16","","-0.28%"
"1986- 05- 15","385.75","385.75","387.61","385.38","","-0.41%"
"1986- 05- 14","387.34","387.34","387.66","386.60","","0.18%"
"1986- 05- 13","386.66","386.66","388.20","385.95","","-0.36%"
"1986- 05- 12","388.07","388.07","389.17","387.83","","-0.26%"
"1986- 05- 09","389.10","389.10","389.10","386.77","","0.44%"
"1986- 05- 08","387.40","387.40","387.47","385.36","","0.54%"
"1986- 05- 07","385.32","385.32","386.33","383.99","","-0.25%"
"1986- 05- 06","386.28","386.28","387.23","386.02","","0.07%"
"1986- 05- 05","386.00","386.00","386.12","383.20","","0.74%"
"1986- 05- 02","383.18","383.18","383.80","381.67","","0.40%"
"1986- 05- 01","381.67","381.67","383.22","381.45","","-0.41%"
"1986- 04- 30","383.24","383.24","389.28","383.09","","-1.53%"
"1986- 04- 29","389.18","389.18","391.99","388.79","","-0.57%"
"1986- 04- 28","391.43","391.43","392.95","390.71","","-0.23%"
"1986- 04- 25","392.34","392.34","392.54","391.51","","0.21%"
"1986- 04- 24","391.52","391.52","391.58","389.08","","0.63%"
"1986- 04- 23","389.05","389.05","390.51","388.34","","-0.37%"
"1986- 04- 22","390.48","390.48","392.37","390.21","","-0.14%"
"1986- 04- 21","391.04","391.04","391.29","390.04","","0.25%"
"1986- 04- 18","390.06","390.06","390.75","389.66","","0.03%"
"1986- 04- 17","389.96","389.96","390.06","387.68","","0.60%"
"1986- 04- 16","387.64","387.64","387.65","381.81","","1.55%"
"1986- 04- 15","381.71","381.71","381.72","380.26","","0.23%"
"1986- 04- 14","380.84","380.84","380.84","378.87","","0.51%"
"1986- 04- 11","378.91","378.91","379.29","377.17","","0.46%"
"1986- 04- 10","377.17","377.17","377.19","374.17","","0.80%"
"1986- 04- 09","374.16","374.16","375.24","373.08","","0.29%"
"1986- 04- 08","373.09","373.09","373.11","369.08","","1.09%"
"1986- 04- 07","369.07","369.07","372.26","368.00","","-0.85%"
"1986- 04- 04","372.23","372.23","374.64","372.07","","-0.61%"
"1986- 04- 03","374.51","374.51","376.05","374.11","","0.10%"
"1986- 04- 02","374.13","374.13","374.19","372.13","","-0.01%"
"1986- 04- 01","374.15","374.15","375.83","373.89","","-0.15%"
"1986- 03- 31","374.72","374.72","374.74","373.17","","0.38%"
"1986- 03- 27","373.31","373.31","373.52","370.63","","0.73%"
"1986- 03- 26","370.60","370.60","370.60","369.15","","0.36%"
"1986- 03- 25","369.28","369.28","370.79","368.88","","-0.38%"
"1986- 03- 24","370.67","370.67","372.57","370.20","","-0.52%"
"1986- 03- 21","372.59","372.59","373.55","372.21","","-0.03%"
"1986- 03- 20","372.71","372.71","372.78","371.71","","0.27%"
"1986- 03- 19","371.69","371.69","372.65","371.51","","0.05%"
"1986- 03- 18","371.52","371.52","371.52","370.00","","0.41%"
"1986- 03- 17","370.01","370.01","371.90","369.20","","-0.49%"
"1986- 03- 14","371.83","371.83","371.89","370.37","","0.40%"
"1986- 03- 13","370.35","370.35","370.37","368.74","","0.18%"
"1986- 03- 12","369.69","369.69","370.34","367.34","","0.63%"
"1986- 03- 11","367.36","367.36","367.47","363.93","","0.94%"
"1986- 03- 10","363.93","363.93","364.02","362.25","","0.47%"
"1986- 03- 07","362.24","362.24","362.48","361.49","","0.20%"
"1986- 03- 06","361.50","361.50","361.67","359.81","","0.46%"
"1986- 03- 05","359.84","359.84","361.02","359.07","","-0.32%"
"1986- 03- 04","361.01","361.01","362.28","359.76","","0.34%"
"1986- 03- 03","359.78","359.78","360.48","359.54","","0.07%"
"1986- 02- 28","359.53","359.53","360.00","358.10","","0.41%"
"1986- 02- 27","358.06","358.06","358.07","355.28","","0.79%"
"1986- 02- 26","355.27","355.27","355.63","354.59","","0.11%"
"1986- 02- 25","354.88","354.88","355.60","353.95","","-0.17%"
"1986- 02- 24","355.49","355.49","356.33","355.27","","-0.04%"
"1986- 02- 21","355.65","355.65","355.66","353.13","","0.72%"
"1986- 02- 20","353.11","353.11","353.17","351.59","","0.29%"
"1986- 02- 19","352.09","352.09","353.27","352.00","","-0.08%"
"1986- 02- 18","352.36","352.36","352.37","350.21","","0.61%"
"1986- 02- 14","350.21","350.21","350.21","347.91","","0.67%"
"1986- 02- 13","347.88","347.88","347.99","346.25","","0.46%"
"1986- 02- 12","346.27","346.27","346.27","344.86","","0.39%"
"1986- 02- 11","344.91","344.91","345.31","344.16","","0.25%"
"1986- 02- 10","344.04","344.04","344.12","342.20","","0.54%"
"1986- 02- 07","342.20","342.20","342.23","339.74","","0.42%"
"1986- 02- 06","340.76","340.76","340.88","338.78","","0.56%"
"1986- 02- 05","338.85","338.85","338.93","337.68","","0.29%"
"1986- 02- 04","337.88","337.88","339.19","337.24","","0.12%"
"1986- 02- 03","337.46","337.46","337.50","335.77","","0.50%"
"1986- 01- 31","335.77","335.77","335.82","333.91","","0.43%"
"1986- 01- 30","334.32","334.32","335.34","334.15","","-0.12%"
"1986- 01- 29","334.72","334.72","335.82","332.65","","0.63%"
"1986- 01- 28","332.64","332.64","332.66","330.19","","0.74%"
"1986- 01- 27","330.20","330.20","330.28","328.84","","0.41%"
"1986- 01- 24","328.85","328.85","328.93","326.69","","0.66%"
"1986- 01- 23","326.69","326.69","326.76","325.72","","-0.02%"
"1986- 01- 22","326.76","326.76","328.99","326.68","","-0.54%"
"1986- 01- 21","328.52","328.52","329.97","328.03","","-0.30%"
"1986- 01- 20","329.51","329.51","330.74","328.95","","-0.37%"
"1986- 01- 17","330.72","330.72","331.07","330.01","","0.22%"
"1986- 01- 16","330.01","330.01","330.05","328.21","","0.55%"
"1986- 01- 15","328.19","328.19","328.22","324.74","","1.05%"
"1986- 01- 14","324.79","324.79","325.57","324.20","","0.19%"
"1986- 01- 13","324.19","324.19","324.27","323.57","","0.02%"
"1986- 01- 10","324.14","324.14","324.75","323.01","","0.35%"
"1986- 01- 09","323.01","323.01","327.87","322.06","","-1.55%"
"1986- 01- 08","328.09","328.09","331.74","328.05","","-0.50%"
"1986- 01- 07","329.74","329.74","329.76","325.98","","1.15%"
"1986- 01- 06","325.99","325.99","326.19","325.30","","0.08%"
"1986- 01- 03","325.72","325.72","325.74","324.77","","0.22%"
"1986- 01- 02","324.99","324.99","325.60","324.84","","0.02%"
"1985- 12- 31","324.93","324.93","324.96","323.17","","0.56%"
"1985- 12- 30","323.13","323.13","323.19","322.18","","0.12%"
"1985- 12- 27","322.75","322.75","322.76","320.85","","0.77%"
"1985- 12- 26","320.29","320.29","320.32","319.66","","-0.02%"
"1985- 12- 24","320.37","320.37","321.56","319.74","","-0.38%"
"1985- 12- 23","321.58","321.58","323.17","321.07","","-0.48%"
"1985- 12- 20","323.12","323.12","323.33","322.54","","0.14%"
"1985- 12- 19","322.67","322.67","322.70","322.20","","0.06%"
"1985- 12- 18","322.48","322.48","323.38","322.17","","-0.24%"
"1985- 12- 17","323.25","323.25","325.23","323.13","","-0.59%"
"1985- 12- 16","325.16","325.16","325.61","324.01","","0.36%"
"1985- 12- 13","323.99","323.99","324.06","320.57","","1.06%"
"1985- 12- 12","320.58","320.58","320.74","318.87","","0.54%"
"1985- 12- 11","318.86","318.86","318.94","317.28","","0.49%"
"1985- 12- 10","317.29","317.29","317.64","316.59","","0.13%"
"1985- 12- 09","316.88","316.88","317.08","316.37","","0.11%"
"1985- 12- 06","316.54","316.54","318.24","316.36","","-0.52%"
"1985- 12- 05","318.19","318.19","319.58","316.83","","0.48%"
"1985- 12- 04","316.68","316.68","316.74","313.09","","1.13%"
"1985- 12- 03","313.14","313.14","313.17","312.30","","0.06%"
"1985- 12- 02","312.95","312.95","314.40","312.66","","-0.32%"
"1985- 11- 29","313.95","313.95","314.05","313.01","","0.30%"
"1985- 11- 27","313.01","313.01","313.01","310.43","","0.81%"
"1985- 11- 26","310.50","310.50","310.68","309.48","","0.24%"
"1985- 11- 25","309.77","309.77","310.99","309.40","","-0.33%"
"1985- 11- 22","310.80","310.80","310.85","309.23","","0.49%"
"1985- 11- 21","309.27","309.27","309.29","307.00","","0.74%"
"1985- 11- 20","307.01","307.01","307.34","306.80","","0.05%"
"1985- 11- 19","306.85","306.85","307.25","306.06","","0.25%"
"1985- 11- 18","306.10","306.10","306.25","305.77","","-0.02%"
"1985- 11- 15","306.17","306.17","306.46","305.19","","0.31%"
"1985- 11- 14","305.21","305.21","305.22","303.47","","0.45%"
"1985- 11- 13","303.85","303.85","304.60","303.63","","-0.08%"
"1985- 11- 12","304.10","304.10","304.56","302.29","","0.59%"
"1985- 11- 11","302.31","302.31","302.40","300.03","","0.76%"
"1985- 11- 08","300.02","300.02","300.10","297.49","","0.86%"
"1985- 11- 07","297.47","297.47","297.62","296.74","","0.25%"
"1985- 11- 06","296.74","296.74","296.80","295.25","","0.50%"
"1985- 11- 05","295.25","295.25","295.30","294.19","","0.35%"
"1985- 11- 04","294.23","294.23","295.06","294.01","","0.04%"
"1985- 11- 01","294.11","294.11","294.24","292.50","","0.54%"
"1985- 10- 31","292.54","292.54","292.78","291.98","","0.10%"
"1985- 10- 30","292.26","292.26","292.29","291.14","","0.39%"
"1985- 10- 29","291.12","291.12","291.15","289.18","","0.67%"
"1985- 10- 28","289.18","289.18","289.52","288.56","","-0.11%"
"1985- 10- 25","289.49","289.49","290.67","289.23","","-0.38%"
"1985- 10- 24","290.58","290.58","290.91","289.79","","0.27%"
"1985- 10- 23","289.81","289.81","289.81","288.52","","0.44%"
"1985- 10- 22","288.54","288.54","288.72","287.49","","0.29%"
"1985- 10- 21","287.71","287.71","288.49","287.65","","-0.23%"
"1985- 10- 18","288.38","288.38","288.72","288.01","","0.05%"
"1985- 10- 17","288.25","288.25","288.56","286.70","","0.55%"
"1985- 10- 16","286.68","286.68","286.71","284.91","","0.61%"
"1985- 10- 15","284.94","284.94","285.43","284.26","","0.24%"
"1985- 10- 14","284.25","284.25","284.27","281.75","","0.89%"
"1985- 10- 11","281.75","281.75","281.78","279.40","","0.84%"
"1985- 10- 10","279.41","279.41","279.42","277.77","","0.41%"
"1985- 10- 09","278.28","278.28","278.53","276.95","","0.48%"
"1985- 10- 08","276.95","276.95","278.32","276.61","","-0.49%"
"1985- 10- 07","278.30","278.30","280.50","278.02","","-0.77%"
"1985- 10- 04","280.46","280.46","281.40","280.14","","-0.34%"
"1985- 10- 03","281.41","281.41","281.52","280.49","","0.09%"
"1985- 10- 02","281.15","281.15","282.53","281.03","","-0.22%"
"1985- 10- 01","281.77","281.77","281.80","280.27","","0.51%"
"1985- 09- 30","280.33","280.33","280.71","279.84","","0.05%"
"1985- 09- 27","280.20","280.20","281.82","279.48","","0.00%"
"1985- 09- 26","280.20","280.20","281.82","279.48","","-0.57%"
"1985- 09- 25","281.82","281.82","284.11","281.50","","-0.81%"
"1985- 09- 24","284.12","284.12","286.11","283.92","","-0.69%"
"1985- 09- 23","286.09","286.09","286.20","284.32","","0.61%"
"1985- 09- 20","284.35","284.35","284.96","283.58","","0.27%"
"1985- 09- 19","283.59","283.59","283.62","280.97","","0.91%"
"1985- 09- 18","281.04","281.04","281.08","279.49","","-0.01%"
"1985- 09- 17","281.07","281.07","285.44","280.76","","-1.51%"
"1985- 09- 16","285.38","285.38","287.21","285.17","","-0.64%"
"1985- 09- 13","287.21","287.21","289.91","286.85","","-0.94%"
"1985- 09- 12","289.93","289.93","291.41","289.61","","-0.51%"
"1985- 09- 11","291.43","291.43","294.49","291.09","","-1.04%"
"1985- 09- 10","294.50","294.50","296.31","294.28","","-0.53%"
"1985- 09- 09","296.06","296.06","296.29","295.58","","-0.04%"
"1985- 09- 06","296.19","296.19","296.23","295.26","","0.31%"
"1985- 09- 05","295.28","295.28","295.67","294.96","","-0.10%"
"1985- 09- 04","295.58","295.58","296.66","295.41","","-0.33%"
"1985- 09- 03","296.56","296.56","297.73","296.17","","-0.39%"
"1985- 08- 30","297.71","297.71","297.71","297.00","","0.13%"
"1985- 08- 29","297.31","297.31","297.34","296.85","","0.11%"
"1985- 08- 28","296.99","296.99","297.02","295.96","","0.34%"
"1985- 08- 27","295.98","295.98","296.31","295.59","","-0.10%"
"1985- 08- 26","296.29","296.29","296.81","296.01","","-0.13%"
"1985- 08- 23","296.68","296.68","296.91","296.52","","-0.06%"
"1985- 08- 22","296.85","296.85","297.92","296.69","","-0.27%"
"1985- 08- 21","297.65","297.65","297.65","296.35","","0.44%"
"1985- 08- 20","296.36","296.36","296.36","295.61","","0.25%"
"1985- 08- 19","295.63","295.63","296.53","295.52","","-0.28%"
"1985- 08- 16","296.46","296.46","296.46","296.46","","-0.39%"
"1985- 08- 15","297.61","297.61","298.28","297.34","","-0.01%"
"1985- 08- 14","297.64","297.64","297.67","296.89","","0.21%"
"1985- 08- 13","297.02","297.02","298.44","296.79","","-0.43%"
"1985- 08- 12","298.31","298.31","299.28","298.25","","-0.28%"
"1985- 08- 09","299.14","299.14","299.23","298.59","","0.14%"
"1985- 08- 08","298.72","298.72","298.72","297.76","","0.17%"
"1985- 08- 07","298.20","298.20","300.17","298.01","","-0.67%"
"1985- 08- 06","300.21","300.21","302.40","300.18","","-0.64%"
"1985- 08- 05","302.14","302.14","304.54","301.75","","-0.78%"
"1985- 08- 02","304.53","304.53","304.58","303.98","","0.17%"
"1985- 08- 01","304.01","304.01","304.12","301.24","","0.90%"
"1985- 07- 31","301.29","301.29","301.43","300.60","","0.23%"
"1985- 07- 30","300.59","300.59","300.90","300.03","","-0.12%"
"1985- 07- 29","300.94","300.94","304.69","300.86","","-1.21%"
"1985- 07- 26","304.62","304.62","304.62","304.19","","0.06%"
"1985- 07- 25","304.44","304.44","304.61","303.62","","0.24%"
"1985- 07- 24","303.71","303.71","306.25","303.09","","-0.82%"
"1985- 07- 23","306.23","306.23","307.94","306.09","","-0.20%"
"1985- 07- 22","306.83","306.83","307.80","306.31","","-0.30%"
"1985- 07- 19","307.76","307.76","307.81","306.66","","0.29%"
"1985- 07- 18","306.88","306.88","306.88","306.88","","-0.29%"
"1985- 07- 17","307.77","307.77","307.92","305.19","","0.85%"
"1985- 07- 16","305.17","305.17","305.23","302.99","","0.70%"
"1985- 07- 15","303.04","303.04","303.16","301.80","","0.21%"
"1985- 07- 12","302.39","302.39","302.40","300.52","","0.62%"
"1985- 07- 11","300.52","300.52","300.53","298.49","","0.67%"
"1985- 07- 10","298.51","298.51","298.52","297.06","","0.46%"
"1985- 07- 09","297.15","297.15","298.03","296.73","","-0.22%"
"1985- 07- 08","297.80","297.80","298.71","297.51","","-0.26%"
"1985- 07- 05","298.58","298.58","298.69","297.31","","0.42%"
"1985- 07- 03","297.33","297.33","297.40","296.83","","0.14%"
"1985- 07- 02","296.91","296.91","297.32","296.42","","0.15%"
"1985- 07- 01","296.48","296.48","296.48","295.54","","0.09%"
"1985- 06- 28","296.20","296.20","296.20","295.32","","0.29%"
"1985- 06- 27","295.34","295.34","295.36","293.41","","0.66%"
"1985- 06- 26","293.40","293.40","293.43","292.28","","0.38%"
"1985- 06- 25","292.30","292.30","292.75","289.97","","0.80%"
"1985- 06- 24","289.97","289.97","290.05","288.19","","0.65%"
"1985- 06- 21","288.11","288.11","288.72","287.19","","0.26%"
"1985- 06- 20","287.37","287.37","288.25","286.99","","-0.27%"
"1985- 06- 19","288.15","288.15","288.65","287.93","","0.08%"
"1985- 06- 18","287.92","287.92","288.06","287.31","","0.19%"
"1985- 06- 17","287.38","287.38","288.13","286.86","","-0.20%"
"1985- 06- 14","287.95","287.95","287.95","286.75","","0.36%"
"1985- 06- 13","286.93","286.93","289.60","286.69","","-0.94%"
"1985- 06- 12","289.66","289.66","290.73","289.61","","-0.30%"
"1985- 06- 11","290.54","290.54","291.37","290.25","","-0.06%"
"1985- 06- 10","290.70","290.70","291.08","290.05","","-0.11%"
"1985- 06- 07","291.03","291.03","292.21","290.85","","-0.28%"
"1985- 06- 06","291.85","291.85","291.86","290.90","","0.03%"
"1985- 06- 05","291.77","291.77","291.93","291.00","","0.27%"
"1985- 06- 04","290.99","290.99","291.05","290.07","","0.14%"
"1985- 06- 03","290.59","290.59","291.80","290.37","","-0.07%"
"1985- 05- 31","290.80","290.80","290.82","289.76","","0.30%"
"1985- 05- 30","289.94","289.94","290.90","289.45","","-0.24%"
"1985- 05- 29","290.64","290.64","291.03","290.33","","-0.08%"
"1985- 05- 28","290.88","290.88","292.62","290.69","","-0.43%"
"1985- 05- 24","292.14","292.14","292.20","291.57","","0.00%"
"1985- 05- 23","292.15","292.15","293.12","291.88","","-0.30%"
"1985- 05- 22","293.03","293.03","294.17","292.55","","-0.31%"
"1985- 05- 21","293.94","293.94","294.80","293.78","","-0.18%"
"1985- 05- 20","294.48","294.48","294.71","291.78","","0.95%"
"1985- 05- 17","291.70","291.70","291.70","289.71","","0.67%"
"1985- 05- 16","289.75","289.75","289.77","288.33","","0.49%"
"1985- 05- 15","288.33","288.33","289.00","287.57","","0.21%"
"1985- 05- 14","287.72","287.72","288.64","287.13","","-0.15%"
"1985- 05- 13","288.14","288.14","288.23","287.45","","0.24%"
"1985- 05- 10","287.46","287.46","287.47","283.31","","1.48%"
"1985- 05- 09","283.27","283.27","283.30","281.02","","0.78%"
"1985- 05- 08","281.07","281.07","281.09","280.50","","0.06%"
"1985- 05- 07","280.89","280.89","281.05","279.91","","0.37%"
"1985- 05- 06","279.85","279.85","280.52","279.71","","-0.16%"
"1985- 05- 03","280.31","280.31","280.32","278.99","","0.47%"
"1985- 05- 02","279.01","279.01","279.62","278.76","","-0.22%"
"1985- 05- 01","279.63","279.63","280.72","279.48","","-0.33%"
"1985- 04- 30","280.56","280.56","282.12","279.75","","-0.55%"
"1985- 04- 29","282.11","282.11","284.10","282.02","","-0.71%"
"1985- 04- 26","284.14","284.14","284.79","283.95","","0.06%"
"1985- 04- 25","283.97","283.97","284.00","282.93","","0.32%"
"1985- 04- 24","283.07","283.07","283.35","282.58","","0.18%"
"1985- 04- 23","282.57","282.57","282.59","281.26","","0.27%"
"1985- 04- 22","281.82","281.82","282.79","281.23","","-0.35%"
"1985- 04- 19","282.81","282.81","283.13","282.34","","-0.11%"
"1985- 04- 18","283.11","283.11","284.02","282.98","","-0.08%"
"1985- 04- 17","283.33","283.33","283.39","282.29","","0.37%"
"1985- 04- 16","282.28","282.28","282.34","281.05","","0.43%"
"1985- 04- 15","281.07","281.07","281.19","280.55","","0.16%"
"1985- 04- 12","280.63","280.63","280.68","280.13","","0.18%"
"1985- 04- 11","280.12","280.12","280.70","278.78","","1.21%"
"1985- 04- 10","276.76","276.76","279.04","276.62","","0.05%"
"1985- 04- 09","276.63","276.63","276.80","276.21","","0.07%"
"1985- 04- 08","276.45","276.45","277.89","276.34","","-0.36%"
"1985- 04- 04","277.44","277.44","277.95","276.82","","-0.15%"
"1985- 04- 03","277.86","277.86","279.82","277.50","","-0.67%"
"1985- 04- 02","279.74","279.74","281.06","279.63","","-0.21%"
"1985- 04- 01","280.32","280.32","280.40","279.19","","0.40%"
"1985- 03- 29","279.20","279.20","279.24","278.14","","0.37%"
"1985- 03- 28","278.17","278.17","278.62","277.59","","0.22%"
"1985- 03- 27","277.56","277.56","277.77","276.15","","0.50%"
"1985- 03- 26","276.18","276.18","276.38","275.61","","-0.03%"
"1985- 03- 25","276.26","276.26","278.91","276.14","","-0.95%"
"1985- 03- 22","278.91","278.91","279.58","278.66","","-0.04%"
"1985- 03- 21","279.03","279.03","279.39","278.70","","0.09%"
"1985- 03- 20","278.78","278.78","279.37","278.24","","-0.03%"
"1985- 03- 19","278.85","278.85","278.97","277.11","","0.62%"
"1985- 03- 18","277.14","277.14","278.50","277.07","","-0.30%"
"1985- 03- 15","277.97","277.97","278.25","277.41","","0.18%"
"1985- 03- 14","277.46","277.46","278.17","276.91","","-0.27%"
"1985- 03- 13","278.21","278.21","281.48","277.97","","-1.14%"
"1985- 03- 12","281.42","281.42","281.52","280.62","","0.08%"
"1985- 03- 11","281.20","281.20","282.40","280.94","","-0.41%"
"1985- 03- 08","282.37","282.37","283.19","282.18","","-0.29%"
"1985- 03- 07","283.19","283.19","285.42","282.83","","-0.79%"
"1985- 03- 06","285.45","285.45","287.48","285.41","","-0.57%"
"1985- 03- 05","287.10","287.10","287.49","286.59","","0.01%"
"1985- 03- 04","287.06","287.06","287.96","286.81","","-0.03%"
"1985- 03- 01","287.16","287.16","287.25","284.11","","1.05%"
"1985- 02- 28","284.17","284.17","284.18","283.63","","0.02%"
"1985- 02- 27","284.11","284.11","285.42","284.04","","-0.31%"
"1985- 02- 26","285.00","285.00","285.12","283.62","","0.37%"
"1985- 02- 25","283.95","283.95","286.17","283.40","","-0.78%"
"1985- 02- 22","286.18","286.18","287.06","285.89","","-0.28%"
"1985- 02- 21","286.99","286.99","287.36","286.64","","-0.10%"
"1985- 02- 20","287.27","287.27","287.63","286.55","","0.13%"
"1985- 02- 19","286.91","286.91","287.71","286.52","","-0.28%"
"1985- 02- 15","287.72","287.72","287.72","287.72","","-0.22%"
"1985- 02- 14","288.35","288.35","288.35","288.15","","0.01%"
"1985- 02- 13","288.32","288.32","288.35","286.32","","0.61%"
"1985- 02- 12","286.57","286.57","287.45","286.30","","-0.30%"
"1985- 02- 11","287.43","287.43","288.87","286.93","","-0.32%"
"1985- 02- 08","288.35","288.35","288.35","287.20","","0.40%"
"1985- 02- 07","287.20","287.20","287.27","284.50","","0.96%"
"1985- 02- 06","284.46","284.46","284.89","282.74","","0.62%"
"1985- 02- 05","282.72","282.72","283.01","280.82","","0.69%"
"1985- 02- 04","280.77","280.77","280.79","278.34","","0.84%"
"1985- 02- 01","278.43","278.43","278.60","277.69","","-0.10%"
"1985- 01- 31","278.70","278.70","278.95","278.02","","0.04%"
"1985- 01- 30","278.58","278.58","278.90","276.38","","0.87%"
"1985- 01- 29","276.17","276.17","276.23","274.59","","0.41%"
"1985- 01- 28","275.03","275.03","275.68","274.01","","0.38%"
"1985- 01- 25","274.00","274.00","274.09","272.11","","0.61%"
"1985- 01- 24","272.34","272.34","272.92","270.79","","0.60%"
"1985- 01- 23","270.72","270.72","270.74","268.39","","0.86%"
"1985- 01- 22","268.42","268.42","269.00","266.52","","0.75%"
"1985- 01- 21","266.41","266.41","266.42","263.08","","1.28%"
"1985- 01- 18","263.05","263.05","263.05","261.19","","0.72%"
